"id","citylabel","locatedIn","callret-3"
26532661,"Кашгар","http://dbpedia.org/resource/China","ru"
26532661,"Kashgar","http://dbpedia.org/resource/China","pt"
26532661,"喀什市","http://dbpedia.org/resource/China","zh"
17168,"Kathmandu","http://dbpedia.org/resource/Nepal","en"
17168,"كاتماندو","http://dbpedia.org/resource/Nepal","ar"
17168,"Kathmandu","http://dbpedia.org/resource/Nepal","de"
17168,"Katmandú","http://dbpedia.org/resource/Nepal","es"
17168,"Katmandou","http://dbpedia.org/resource/Nepal","fr"
17168,"Katmandu","http://dbpedia.org/resource/Nepal","it"
17168,"カトマンズ","http://dbpedia.org/resource/Nepal","ja"
17168,"Kathmandu (stad)","http://dbpedia.org/resource/Nepal","nl"
17168,"Katmandu","http://dbpedia.org/resource/Nepal","pl"
17168,"Catmandu","http://dbpedia.org/resource/Nepal","pt"
17168,"Катманду","http://dbpedia.org/resource/Nepal","ru"
17168,"加德滿都","http://dbpedia.org/resource/Nepal","zh"
242346,"Kayseri","http://dbpedia.org/resource/Turkey","en"
242346,"قيصرية (تركية)","http://dbpedia.org/resource/Turkey","ar"
242346,"Kayseri","http://dbpedia.org/resource/Turkey","de"
242346,"Kayseri","http://dbpedia.org/resource/Turkey","es"
242346,"Kayseri","http://dbpedia.org/resource/Turkey","it"
242346,"Kayseri","http://dbpedia.org/resource/Turkey","fr"
242346,"カイセリ","http://dbpedia.org/resource/Turkey","ja"
242346,"Kayseri (stad)","http://dbpedia.org/resource/Turkey","nl"
242346,"Kayseri","http://dbpedia.org/resource/Turkey","pl"
242346,"Kayseri","http://dbpedia.org/resource/Turkey","pt"
242346,"Кайсери","http://dbpedia.org/resource/Turkey","ru"
242346,"開塞利","http://dbpedia.org/resource/Turkey","zh"
847140,"Kerman","http://dbpedia.org/resource/Iran","en"
847140,"كرمان","http://dbpedia.org/resource/Iran","ar"
847140,"Kerman (Iran)","http://dbpedia.org/resource/Iran","de"
847140,"Kermán","http://dbpedia.org/resource/Iran","es"
847140,"Kerman","http://dbpedia.org/resource/Iran","fr"
847140,"Kerman (città)","http://dbpedia.org/resource/Iran","it"
847140,"ケルマーン","http://dbpedia.org/resource/Iran","ja"
847140,"Kerman","http://dbpedia.org/resource/Iran","pl"
847140,"Kerman","http://dbpedia.org/resource/Iran","pt"
847140,"Kerman (stad)","http://dbpedia.org/resource/Iran","nl"
847140,"Керман","http://dbpedia.org/resource/Iran","ru"
847140,"克尔曼","http://dbpedia.org/resource/Iran","zh"
1489244,"Kermanshah","http://dbpedia.org/resource/Iran","en"
1489244,"كرمانشاه","http://dbpedia.org/resource/Iran","ar"
1489244,"Kermānschāh (Stadt)","http://dbpedia.org/resource/Iran","de"
1489244,"Kermanshah","http://dbpedia.org/resource/Iran","es"
1489244,"Kermanshah","http://dbpedia.org/resource/Iran","fr"
1489244,"Kermanshah","http://dbpedia.org/resource/Iran","it"
1489244,"ケルマーンシャー","http://dbpedia.org/resource/Iran","ja"
1489244,"Kermanshah","http://dbpedia.org/resource/Iran","nl"
1489244,"Kermanshah","http://dbpedia.org/resource/Iran","pt"
1489244,"Kermanszah (miasto)","http://dbpedia.org/resource/Iran","pl"
1489244,"Керманшах","http://dbpedia.org/resource/Iran","ru"
1489244,"克尔曼沙赫","http://dbpedia.org/resource/Iran","zh"
956919,"Khulna","http://dbpedia.org/resource/Bangladesh","en"
956919,"خولنا","http://dbpedia.org/resource/Bangladesh","ar"
956919,"Khulna","http://dbpedia.org/resource/Bangladesh","de"
956919,"Khulna","http://dbpedia.org/resource/Bangladesh","es"
956919,"Khulnâ","http://dbpedia.org/resource/Bangladesh","fr"
956919,"Khulna","http://dbpedia.org/resource/Bangladesh","it"
956919,"クルナ","http://dbpedia.org/resource/Bangladesh","ja"
956919,"Khulna (stad)","http://dbpedia.org/resource/Bangladesh","nl"
956919,"Khulna","http://dbpedia.org/resource/Bangladesh","pl"
956919,"Khulna (cidade)","http://dbpedia.org/resource/Bangladesh","pt"
956919,"Кхулна","http://dbpedia.org/resource/Bangladesh","ru"
956919,"库尔纳市","http://dbpedia.org/resource/Bangladesh","zh"
45773,"Kinshasa","http://dbpedia.org/resource/The_Democratic_Republic_Of_Congo","en"
45773,"كينشاسا","http://dbpedia.org/resource/The_Democratic_Republic_Of_Congo","ar"
45773,"Kinshasa","http://dbpedia.org/resource/The_Democratic_Republic_Of_Congo","de"
45773,"Kinsasa","http://dbpedia.org/resource/The_Democratic_Republic_Of_Congo","es"
45773,"Kinshasa","http://dbpedia.org/resource/The_Democratic_Republic_Of_Congo","fr"
45773,"Kinshasa","http://dbpedia.org/resource/The_Democratic_Republic_Of_Congo","it"
45773,"キンシャサ","http://dbpedia.org/resource/The_Democratic_Republic_Of_Congo","ja"
45773,"Kinshasa","http://dbpedia.org/resource/The_Democratic_Republic_Of_Congo","nl"
45773,"Kinszasa","http://dbpedia.org/resource/The_Democratic_Republic_Of_Congo","pl"
45773,"Kinshasa","http://dbpedia.org/resource/The_Democratic_Republic_Of_Congo","pt"
45773,"Киншаса","http://dbpedia.org/resource/The_Democratic_Republic_Of_Congo","ru"
45773,"金夏沙","http://dbpedia.org/resource/The_Democratic_Republic_Of_Congo","zh"
1417544,"Kitwe","http://dbpedia.org/resource/Zambia","en"
1417544,"كيتوي","http://dbpedia.org/resource/Zambia","ar"
1417544,"Kitwe","http://dbpedia.org/resource/Zambia","de"
1417544,"Kitwe","http://dbpedia.org/resource/Zambia","es"
1417544,"Kitwe","http://dbpedia.org/resource/Zambia","fr"
1417544,"Kitwe","http://dbpedia.org/resource/Zambia","it"
1417544,"キトウェ","http://dbpedia.org/resource/Zambia","ja"
1417544,"Kitwe","http://dbpedia.org/resource/Zambia","pl"
1417544,"Kitwe","http://dbpedia.org/resource/Zambia","pt"
1417544,"Kitwe","http://dbpedia.org/resource/Zambia","nl"
1417544,"基特韦","http://dbpedia.org/resource/Zambia","zh"
1417544,"Китве-Нкана","http://dbpedia.org/resource/Zambia","ru"
7755679,"كيوسو (آيتشي)","http://dbpedia.org/resource/Japan","ar"
7755679,"Kiyosu","http://dbpedia.org/resource/Japan","de"
7755679,"Kiyosu (Aichi)","http://dbpedia.org/resource/Japan","es"
7755679,"Kiyosu","http://dbpedia.org/resource/Japan","en"
7755679,"Kiyosu","http://dbpedia.org/resource/Japan","fr"
7755679,"Kiyosu","http://dbpedia.org/resource/Japan","it"
7755679,"清須市","http://dbpedia.org/resource/Japan","ja"
7755679,"Kiyosu","http://dbpedia.org/resource/Japan","pl"
7755679,"Kiyosu","http://dbpedia.org/resource/Japan","pt"
7755679,"Kiyosu","http://dbpedia.org/resource/Japan","nl"
7755679,"清須市","http://dbpedia.org/resource/Japan","zh"
7755679,"Киёсу","http://dbpedia.org/resource/Japan","ru"
59056,"Kobe","http://dbpedia.org/resource/Japan","en"
59056,"كوبه","http://dbpedia.org/resource/Japan","ar"
59056,"Kōbe","http://dbpedia.org/resource/Japan","de"
59056,"Kōbe","http://dbpedia.org/resource/Japan","es"
59056,"Kōbe","http://dbpedia.org/resource/Japan","it"
59056,"Kobe","http://dbpedia.org/resource/Japan","fr"
59056,"神戸市","http://dbpedia.org/resource/Japan","ja"
59056,"Kobe","http://dbpedia.org/resource/Japan","nl"
59056,"Kobe","http://dbpedia.org/resource/Japan","pl"
59056,"Kōbe","http://dbpedia.org/resource/Japan","pt"
59056,"Кобе","http://dbpedia.org/resource/Japan","ru"
59056,"神户市","http://dbpedia.org/resource/Japan","zh"
56274,"Kochi","http://dbpedia.org/resource/India","en"
56274,"كوتشي (كيرالا)","http://dbpedia.org/resource/India","ar"
56274,"Kochi (Indien)","http://dbpedia.org/resource/India","de"
56274,"Cochín","http://dbpedia.org/resource/India","es"
56274,"Cochin (Inde)","http://dbpedia.org/resource/India","fr"
56274,"Kochi","http://dbpedia.org/resource/India","it"
56274,"コーチ (インド)","http://dbpedia.org/resource/India","ja"
56274,"Kochi (India)","http://dbpedia.org/resource/India","nl"
56274,"Koczin","http://dbpedia.org/resource/India","pl"
56274,"Cochim","http://dbpedia.org/resource/India","pt"
56274,"Коччи","http://dbpedia.org/resource/India","ru"
56274,"柯枝","http://dbpedia.org/resource/India","zh"
189954,"Konya","http://dbpedia.org/resource/Turkey","en"
189954,"قونية","http://dbpedia.org/resource/Turkey","ar"
189954,"Konya","http://dbpedia.org/resource/Turkey","de"
189954,"Konya","http://dbpedia.org/resource/Turkey","es"
189954,"Konya","http://dbpedia.org/resource/Turkey","fr"
189954,"Konya","http://dbpedia.org/resource/Turkey","it"
189954,"コンヤ","http://dbpedia.org/resource/Turkey","ja"
189954,"Konya (stad)","http://dbpedia.org/resource/Turkey","nl"
189954,"Konya","http://dbpedia.org/resource/Turkey","pl"
189954,"Konya","http://dbpedia.org/resource/Turkey","pt"
189954,"Конья","http://dbpedia.org/resource/Turkey","ru"
189954,"科尼亞 (土耳其)","http://dbpedia.org/resource/Turkey","zh"
1324777,"Kota, Rajasthan","http://dbpedia.org/resource/India","en"
1324777,"Kota (Indien)","http://dbpedia.org/resource/India","de"
1324777,"Kotah","http://dbpedia.org/resource/India","es"
1324777,"Kota (Rajasthan)","http://dbpedia.org/resource/India","it"
1324777,"Kota (Rajasthan)","http://dbpedia.org/resource/India","fr"
1324777,"コーター (インド)","http://dbpedia.org/resource/India","ja"
1324777,"Kota","http://dbpedia.org/resource/India","pt"
1324777,"Kota (Radżastan)","http://dbpedia.org/resource/India","pl"
1324777,"Kota (Rajasthan)","http://dbpedia.org/resource/India","nl"
1324777,"Кота (Раджастхан)","http://dbpedia.org/resource/India","ru"
1324777,"科塔","http://dbpedia.org/resource/India","zh"
56145,"Kozhikode","http://dbpedia.org/resource/India","en"
56145,"Kozhikode","http://dbpedia.org/resource/India","de"
56145,"Kozhikode","http://dbpedia.org/resource/India","es"
56145,"Kozhikode","http://dbpedia.org/resource/India","fr"
56145,"Kozhikode","http://dbpedia.org/resource/India","it"
56145,"カリカット","http://dbpedia.org/resource/India","ja"
56145,"Kozhikode","http://dbpedia.org/resource/India","pl"
56145,"Calecute","http://dbpedia.org/resource/India","pt"
56145,"Kozhikode (stad)","http://dbpedia.org/resource/India","nl"
56145,"Кожикоде","http://dbpedia.org/resource/India","ru"
56145,"科泽科德","http://dbpedia.org/resource/India","zh"
417498,"Kumasi","http://dbpedia.org/resource/Ghana","en"
417498,"كوماسي","http://dbpedia.org/resource/Ghana","ar"
417498,"Kumasi","http://dbpedia.org/resource/Ghana","de"
417498,"Kumasi","http://dbpedia.org/resource/Ghana","es"
417498,"Kumasi","http://dbpedia.org/resource/Ghana","fr"
417498,"Kumasi","http://dbpedia.org/resource/Ghana","it"
417498,"クマシ","http://dbpedia.org/resource/Ghana","ja"
417498,"Kumasi","http://dbpedia.org/resource/Ghana","nl"
417498,"Kumasi","http://dbpedia.org/resource/Ghana","pl"
417498,"Kumasi","http://dbpedia.org/resource/Ghana","pt"
417498,"Кумаси","http://dbpedia.org/resource/Ghana","ru"
417498,"库马西","http://dbpedia.org/resource/Ghana","zh"
197181,"Kunming","http://dbpedia.org/resource/China","en"
197181,"كونمينغ","http://dbpedia.org/resource/China","ar"
197181,"Kunming","http://dbpedia.org/resource/China","de"
197181,"Kunming","http://dbpedia.org/resource/China","es"
197181,"Kunming","http://dbpedia.org/resource/China","fr"
197181,"Kunming","http://dbpedia.org/resource/China","it"
197181,"昆明市","http://dbpedia.org/resource/China","ja"
197181,"Kunming","http://dbpedia.org/resource/China","pl"
197181,"Kunming","http://dbpedia.org/resource/China","pt"
197181,"Kunming","http://dbpedia.org/resource/China","nl"
197181,"Куньмин","http://dbpedia.org/resource/China","ru"
197181,"昆明市","http://dbpedia.org/resource/China","zh"
37652,"Kyoto","http://dbpedia.org/resource/Japan","en"
37652,"كيوتو","http://dbpedia.org/resource/Japan","ar"
37652,"Kyōto","http://dbpedia.org/resource/Japan","de"
37652,"Kioto","http://dbpedia.org/resource/Japan","es"
37652,"Kyoto","http://dbpedia.org/resource/Japan","fr"
37652,"Kyoto","http://dbpedia.org/resource/Japan","it"
37652,"京都市","http://dbpedia.org/resource/Japan","ja"
37652,"Kioto (stad)","http://dbpedia.org/resource/Japan","nl"
37652,"Kioto","http://dbpedia.org/resource/Japan","pl"
37652,"Quioto","http://dbpedia.org/resource/Japan","pt"
37652,"Киото","http://dbpedia.org/resource/Japan","ru"
37652,"京都市","http://dbpedia.org/resource/Japan","zh"
125315,"Lahore","http://dbpedia.org/resource/Pakistan","en"
125315,"لاهور","http://dbpedia.org/resource/Pakistan","ar"
125315,"Lahore","http://dbpedia.org/resource/Pakistan","de"
125315,"Lahore","http://dbpedia.org/resource/Pakistan","es"
125315,"Lahore","http://dbpedia.org/resource/Pakistan","fr"
125315,"Lahore","http://dbpedia.org/resource/Pakistan","it"
125315,"ラホール","http://dbpedia.org/resource/Pakistan","ja"
125315,"Lahore","http://dbpedia.org/resource/Pakistan","nl"
125315,"Lahaur","http://dbpedia.org/resource/Pakistan","pl"
125315,"Lahore","http://dbpedia.org/resource/Pakistan","pt"
125315,"Лахор","http://dbpedia.org/resource/Pakistan","ru"
125315,"拉合爾","http://dbpedia.org/resource/Pakistan","zh"
2882274,"Laiwu","http://dbpedia.org/resource/China","de"
2882274,"Laiwu","http://dbpedia.org/resource/China","en"
2882274,"Laiwu","http://dbpedia.org/resource/China","es"
2882274,"Laiwu","http://dbpedia.org/resource/China","fr"
2882274,"莱蕪市","http://dbpedia.org/resource/China","ja"
2882274,"Laiwu","http://dbpedia.org/resource/China","it"
2882274,"Laiwu","http://dbpedia.org/resource/China","nl"
2882274,"Laiwu","http://dbpedia.org/resource/China","pl"
2882274,"Лайу","http://dbpedia.org/resource/China","ru"
2882274,"莱芜市","http://dbpedia.org/resource/China","zh"
1728129,"Langfang","http://dbpedia.org/resource/China","en"
1728129,"Langfang","http://dbpedia.org/resource/China","de"
1728129,"Langfang","http://dbpedia.org/resource/China","es"
1728129,"Langfang","http://dbpedia.org/resource/China","fr"
1728129,"廊坊市","http://dbpedia.org/resource/China","ja"
1728129,"Langfang","http://dbpedia.org/resource/China","it"
1728129,"Langfang","http://dbpedia.org/resource/China","pt"
1728129,"Langfang","http://dbpedia.org/resource/China","nl"
1728129,"Langfang","http://dbpedia.org/resource/China","pl"
1728129,"Ланфан","http://dbpedia.org/resource/China","ru"
1728129,"廊坊市","http://dbpedia.org/resource/China","zh"
250129,"Lanzhou","http://dbpedia.org/resource/China","en"
250129,"لانتشو","http://dbpedia.org/resource/China","ar"
250129,"Lanzhou","http://dbpedia.org/resource/China","de"
250129,"Lanzhou","http://dbpedia.org/resource/China","es"
250129,"Lanzhou","http://dbpedia.org/resource/China","fr"
250129,"Lanzhou","http://dbpedia.org/resource/China","it"
250129,"蘭州市","http://dbpedia.org/resource/China","ja"
250129,"Lanzhou","http://dbpedia.org/resource/China","pl"
250129,"Lanzhou","http://dbpedia.org/resource/China","pt"
250129,"Lanzhou","http://dbpedia.org/resource/China","nl"
250129,"Ланьчжоу","http://dbpedia.org/resource/China","ru"
250129,"兰州市","http://dbpedia.org/resource/China","zh"
217151,"León, Guanajuato","http://dbpedia.org/resource/Mexico","en"
217151,"ليون (المكسيك)","http://dbpedia.org/resource/Mexico","ar"
217151,"León (Mexiko)","http://dbpedia.org/resource/Mexico","de"
217151,"León (Guanajuato)","http://dbpedia.org/resource/Mexico","es"
217151,"León (Mexique)","http://dbpedia.org/resource/Mexico","fr"
217151,"León (Messico)","http://dbpedia.org/resource/Mexico","it"
217151,"レオン (メキシコ)","http://dbpedia.org/resource/Mexico","ja"
217151,"León (Guanajuato)","http://dbpedia.org/resource/Mexico","nl"
217151,"León (Guanajuato)","http://dbpedia.org/resource/Mexico","pl"
217151,"León (México)","http://dbpedia.org/resource/Mexico","pt"
217151,"Леон-де-лос-Альдама","http://dbpedia.org/resource/Mexico","ru"
217151,"莱昂 (墨西哥)","http://dbpedia.org/resource/Mexico","zh"
919756,"Liaoyang","http://dbpedia.org/resource/China","en"
919756,"Liaoyang","http://dbpedia.org/resource/China","de"
919756,"Liaoyang","http://dbpedia.org/resource/China","es"
919756,"Liaoyang","http://dbpedia.org/resource/China","fr"
919756,"遼陽市","http://dbpedia.org/resource/China","ja"
919756,"Liaoyang","http://dbpedia.org/resource/China","it"
919756,"Liaoyang","http://dbpedia.org/resource/China","pl"
919756,"Liaoyang","http://dbpedia.org/resource/China","nl"
919756,"Ляоян","http://dbpedia.org/resource/China","ru"
919756,"辽阳市","http://dbpedia.org/resource/China","zh"
919756,"Liaoyang","http://dbpedia.org/resource/China","pt"
2103146,"Liaoyuan","http://dbpedia.org/resource/China","de"
2103146,"Liaoyuan","http://dbpedia.org/resource/China","en"
2103146,"Liaoyuan","http://dbpedia.org/resource/China","es"
2103146,"Liaoyuan","http://dbpedia.org/resource/China","fr"
2103146,"遼源市","http://dbpedia.org/resource/China","ja"
2103146,"Liaoyuan","http://dbpedia.org/resource/China","it"
2103146,"Liaoyuan","http://dbpedia.org/resource/China","nl"
2103146,"Liaoyuan","http://dbpedia.org/resource/China","pl"
2103146,"Ляоюань","http://dbpedia.org/resource/China","ru"
2103146,"辽源市","http://dbpedia.org/resource/China","zh"
1797559,"Linfen","http://dbpedia.org/resource/China","en"
1797559,"Linfen","http://dbpedia.org/resource/China","de"
1797559,"Linfen","http://dbpedia.org/resource/China","es"
1797559,"Linfen","http://dbpedia.org/resource/China","it"
1797559,"Linfen","http://dbpedia.org/resource/China","fr"
1797559,"臨汾市","http://dbpedia.org/resource/China","ja"
1797559,"Linfen","http://dbpedia.org/resource/China","nl"
1797559,"Linfen","http://dbpedia.org/resource/China","pl"
1797559,"Линьфэнь","http://dbpedia.org/resource/China","ru"
1797559,"Linfen","http://dbpedia.org/resource/China","pt"
1797559,"临汾市","http://dbpedia.org/resource/China","zh"
1971233,"Linyi","http://dbpedia.org/resource/China","de"
1971233,"Linyi","http://dbpedia.org/resource/China","en"
1971233,"Linyi","http://dbpedia.org/resource/China","es"
1971233,"Linyi","http://dbpedia.org/resource/China","fr"
1971233,"臨沂市","http://dbpedia.org/resource/China","ja"
1971233,"Linyi","http://dbpedia.org/resource/China","it"
1971233,"Linyi","http://dbpedia.org/resource/China","nl"
1971233,"Linyi","http://dbpedia.org/resource/China","pl"
1971233,"Линьи","http://dbpedia.org/resource/China","ru"
1971233,"临沂市","http://dbpedia.org/resource/China","zh"
747878,"Lishui","http://dbpedia.org/resource/China","en"
747878,"ليشوي","http://dbpedia.org/resource/China","ar"
747878,"Lishui","http://dbpedia.org/resource/China","de"
747878,"Lishui","http://dbpedia.org/resource/China","es"
747878,"Lishui","http://dbpedia.org/resource/China","fr"
747878,"麗水市 (浙江省)","http://dbpedia.org/resource/China","ja"
747878,"Lishui","http://dbpedia.org/resource/China","it"
747878,"Lishui","http://dbpedia.org/resource/China","nl"
747878,"Lishui","http://dbpedia.org/resource/China","pt"
747878,"Lishui","http://dbpedia.org/resource/China","pl"
747878,"丽水市","http://dbpedia.org/resource/China","zh"
747878,"Лишуй","http://dbpedia.org/resource/China","ru"
619653,"Liyang","http://dbpedia.org/resource/China","en"
619653,"Liyang","http://dbpedia.org/resource/China","de"
619653,"Liyang","http://dbpedia.org/resource/China","fr"
619653,"リツ陽市","http://dbpedia.org/resource/China","ja"
619653,"Liyang","http://dbpedia.org/resource/China","nl"
619653,"溧阳市","http://dbpedia.org/resource/China","zh"
57067,"Lomé","http://dbpedia.org/resource/Togo","en"
57067,"لومي","http://dbpedia.org/resource/Togo","ar"
57067,"Lomé","http://dbpedia.org/resource/Togo","de"
57067,"Lomé","http://dbpedia.org/resource/Togo","es"
57067,"Lomé","http://dbpedia.org/resource/Togo","fr"
57067,"Lomé","http://dbpedia.org/resource/Togo","it"
57067,"ロメ","http://dbpedia.org/resource/Togo","ja"
57067,"Lomé","http://dbpedia.org/resource/Togo","nl"
57067,"Lomé","http://dbpedia.org/resource/Togo","pl"
57067,"Lomé","http://dbpedia.org/resource/Togo","pt"
57067,"Ломе","http://dbpedia.org/resource/Togo","ru"
57067,"洛美","http://dbpedia.org/resource/Togo","zh"
4081159,"Longnan","http://dbpedia.org/resource/China","de"
4081159,"Longnan","http://dbpedia.org/resource/China","en"
4081159,"Longnan","http://dbpedia.org/resource/China","es"
4081159,"Longnan","http://dbpedia.org/resource/China","fr"
4081159,"隴南市","http://dbpedia.org/resource/China","ja"
4081159,"Longnan","http://dbpedia.org/resource/China","it"
4081159,"Longnan","http://dbpedia.org/resource/China","nl"
4081159,"Longnan","http://dbpedia.org/resource/China","pl"
4081159,"Луннань","http://dbpedia.org/resource/China","ru"
4081159,"陇南市","http://dbpedia.org/resource/China","zh"
18110,"Los Angeles","http://dbpedia.org/resource/United_States","en"
18110,"لوس أنجلوس","http://dbpedia.org/resource/United_States","ar"
18110,"Los Angeles","http://dbpedia.org/resource/United_States","de"
18110,"Los Ángeles","http://dbpedia.org/resource/United_States","es"
18110,"Los Angeles","http://dbpedia.org/resource/United_States","fr"
18110,"Los Angeles","http://dbpedia.org/resource/United_States","it"
18110,"ロサンゼルス","http://dbpedia.org/resource/United_States","ja"
18110,"Los Angeles","http://dbpedia.org/resource/United_States","pl"
18110,"Los Angeles","http://dbpedia.org/resource/United_States","pt"
18110,"Los Angeles","http://dbpedia.org/resource/United_States","nl"
18110,"Лос-Анджелес","http://dbpedia.org/resource/United_States","ru"
18110,"洛杉矶","http://dbpedia.org/resource/United_States","zh"
18402,"Luanda","http://dbpedia.org/resource/Angola","en"
18402,"لواندا","http://dbpedia.org/resource/Angola","ar"
18402,"Luanda","http://dbpedia.org/resource/Angola","de"
18402,"Luanda","http://dbpedia.org/resource/Angola","es"
18402,"Luanda","http://dbpedia.org/resource/Angola","it"
18402,"Luanda","http://dbpedia.org/resource/Angola","fr"
18402,"ルアンダ","http://dbpedia.org/resource/Angola","ja"
18402,"Luanda (stad)","http://dbpedia.org/resource/Angola","nl"
18402,"Luanda","http://dbpedia.org/resource/Angola","pl"
18402,"Luanda","http://dbpedia.org/resource/Angola","pt"
18402,"Луанда","http://dbpedia.org/resource/Angola","ru"
18402,"罗安达","http://dbpedia.org/resource/Angola","zh"
460486,"Ludhiana","http://dbpedia.org/resource/India","en"
460486,"لوديانا","http://dbpedia.org/resource/India","ar"
460486,"Ludhiana","http://dbpedia.org/resource/India","de"
460486,"Ludhiāna","http://dbpedia.org/resource/India","es"
460486,"Ludhiana","http://dbpedia.org/resource/India","it"
460486,"Ludhiana","http://dbpedia.org/resource/India","fr"
460486,"ルディヤーナー","http://dbpedia.org/resource/India","ja"
460486,"Ludhiana (stad)","http://dbpedia.org/resource/India","nl"
460486,"Ludhijana","http://dbpedia.org/resource/India","pl"
460486,"Ludhiana","http://dbpedia.org/resource/India","pt"
460486,"卢迪亚纳","http://dbpedia.org/resource/India","zh"
460486,"Лудхиана","http://dbpedia.org/resource/India","ru"
166420,"Luoyang","http://dbpedia.org/resource/China","en"
166420,"لويانغ","http://dbpedia.org/resource/China","ar"
166420,"Luoyang","http://dbpedia.org/resource/China","de"
166420,"Luoyang","http://dbpedia.org/resource/China","es"
166420,"Luoyang","http://dbpedia.org/resource/China","fr"
166420,"Luoyang","http://dbpedia.org/resource/China","it"
166420,"洛陽市","http://dbpedia.org/resource/China","ja"
166420,"Luoyang","http://dbpedia.org/resource/China","pl"
166420,"Luoyang","http://dbpedia.org/resource/China","pt"
166420,"Luoyang","http://dbpedia.org/resource/China","nl"
166420,"Лоян","http://dbpedia.org/resource/China","ru"
166420,"洛阳市","http://dbpedia.org/resource/China","zh"
1862249,"Luzhou","http://dbpedia.org/resource/China","en"
1862249,"Luzhou","http://dbpedia.org/resource/China","de"
1862249,"Luzhou","http://dbpedia.org/resource/China","es"
1862249,"Luzhou","http://dbpedia.org/resource/China","fr"
1862249,"瀘州市","http://dbpedia.org/resource/China","ja"
1862249,"Luzhou","http://dbpedia.org/resource/China","it"
1862249,"Luzhou","http://dbpedia.org/resource/China","nl"
1862249,"Luzhou","http://dbpedia.org/resource/China","pl"
1862249,"Luzhou","http://dbpedia.org/resource/China","pt"
1862249,"Лучжоу","http://dbpedia.org/resource/China","ru"
1862249,"泸州市","http://dbpedia.org/resource/China","zh"
49968,"Lviv","http://dbpedia.org/resource/Ukraine","en"
49968,"لفيف","http://dbpedia.org/resource/Ukraine","ar"
49968,"Lwiw","http://dbpedia.org/resource/Ukraine","de"
49968,"Leópolis","http://dbpedia.org/resource/Ukraine","es"
49968,"Lviv","http://dbpedia.org/resource/Ukraine","fr"
49968,"Leopoli","http://dbpedia.org/resource/Ukraine","it"
49968,"リヴィウ","http://dbpedia.org/resource/Ukraine","ja"
49968,"Lviv","http://dbpedia.org/resource/Ukraine","nl"
49968,"Lwów","http://dbpedia.org/resource/Ukraine","pl"
49968,"Lviv","http://dbpedia.org/resource/Ukraine","pt"
49968,"Львов","http://dbpedia.org/resource/Ukraine","ru"
49968,"利沃夫","http://dbpedia.org/resource/Ukraine","zh"
556829,"Ma'anshan","http://dbpedia.org/resource/China","en"
556829,"Ma’anshan","http://dbpedia.org/resource/China","de"
556829,"Maanshan","http://dbpedia.org/resource/China","es"
556829,"Ma'anshan","http://dbpedia.org/resource/China","fr"
556829,"Ma'anshan","http://dbpedia.org/resource/China","it"
556829,"馬鞍山市","http://dbpedia.org/resource/China","ja"
556829,"Ma'anshan","http://dbpedia.org/resource/China","nl"
556829,"Maanshan","http://dbpedia.org/resource/China","pt"
556829,"Ma’anshan","http://dbpedia.org/resource/China","pl"
556829,"Мааньшань","http://dbpedia.org/resource/China","ru"
556829,"马鞍山市","http://dbpedia.org/resource/China","zh"
186095,"Madurai","http://dbpedia.org/resource/India","en"
186095,"مادوراي","http://dbpedia.org/resource/India","ar"
186095,"Madurai","http://dbpedia.org/resource/India","de"
186095,"Madurai","http://dbpedia.org/resource/India","es"
186095,"Madurai","http://dbpedia.org/resource/India","fr"
186095,"Madurai","http://dbpedia.org/resource/India","it"
186095,"マドゥライ","http://dbpedia.org/resource/India","ja"
186095,"Maduraj","http://dbpedia.org/resource/India","pl"
186095,"Madurai","http://dbpedia.org/resource/India","pt"
186095,"Madurai (stad)","http://dbpedia.org/resource/India","nl"
186095,"Мадурай","http://dbpedia.org/resource/India","ru"
186095,"马杜赖","http://dbpedia.org/resource/India","zh"
389464,"Makassar","http://dbpedia.org/resource/Indonesia","en"
389464,"ماكاسار","http://dbpedia.org/resource/Indonesia","ar"
389464,"Makassar","http://dbpedia.org/resource/Indonesia","de"
389464,"Macasar","http://dbpedia.org/resource/Indonesia","es"
389464,"Makassar (ville)","http://dbpedia.org/resource/Indonesia","fr"
389464,"Makassar","http://dbpedia.org/resource/Indonesia","it"
389464,"マカッサル","http://dbpedia.org/resource/Indonesia","ja"
389464,"Makassar","http://dbpedia.org/resource/Indonesia","nl"
389464,"Makasar","http://dbpedia.org/resource/Indonesia","pl"
389464,"Macáçar","http://dbpedia.org/resource/Indonesia","pt"
389464,"Макасар","http://dbpedia.org/resource/Indonesia","ru"
389464,"望加錫","http://dbpedia.org/resource/Indonesia","zh"
1355385,"Malang","http://dbpedia.org/resource/Indonesia","en"
1355385,"مالانغ","http://dbpedia.org/resource/Indonesia","ar"
1355385,"Malang","http://dbpedia.org/resource/Indonesia","de"
1355385,"Malang","http://dbpedia.org/resource/Indonesia","es"
1355385,"Malang","http://dbpedia.org/resource/Indonesia","fr"
1355385,"マラン (東ジャワ州)","http://dbpedia.org/resource/Indonesia","ja"
1355385,"Malang","http://dbpedia.org/resource/Indonesia","it"
1355385,"Malang","http://dbpedia.org/resource/Indonesia","pl"
1355385,"Malang (stad)","http://dbpedia.org/resource/Indonesia","nl"
1355385,"Malang","http://dbpedia.org/resource/Indonesia","pt"
